"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-02-01
#StationRSP/KLRSP/L
1Phuentsholing59076.6559.08
2Rinchending59157.1159.16
3Pasakha59210.7559.21
4Chimakothi6044060.44
5Lungtenzampa60906.4760.91
6Paro Town60895.2860.9
7Haa61603.2761.6
8Bajo Town61187.961.19
9Beychu61411.461.41
10Samtse Town58637.9958.64
11Sipsoo60219.3560.22
12Gomtu58695.258.7
13Gedu60029.1460.03
14Lobesa61086.5961.09
15Khuruthang61167.0561.17
16Gasa62393.7962.39",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,59076.65,59.08
2,Rinchending,59157.11,59.16
3,Pasakha,59210.75,59.21
4,Chimakothi,60440,60.44
5,Lungtenzampa,60906.47,60.91
6,Paro Town,60895.28,60.9
7,Haa,61603.27,61.6
8,Bajo Town,61187.9,61.19
9,Beychu,61411.4,61.41
10,Samtse Town,58637.99,58.64
11,Sipsoo,60219.35,60.22
12,Gomtu,58695.2,58.7
13,Gedu,60029.14,60.03
14,Lobesa,61086.59,61.09
15,Khuruthang,61167.05,61.17
16,Gasa,62393.79,62.39
