"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-03-01
#StationRSP/KLRSP/L
1Phuentsholing65187.4865.19
2Rinchending65258.5865.26
3Pasakha65321.5865.32
4Chimakothi66821.1266.82
5Lungtenzampa67112.5967.11
6Paro Town67280.7667.28
7Haa68088.3768.09
8Bajo Town67426.3967.43
9Beychu67649.8967.65
10Samtse Town64747.7664.75
11Sipsoo66360.466.36
12Gomtu64805.1164.81
13Gedu66415.1666.42
14Lobesa67318.8267.32
15Khuruthang67399.2867.4
16Gasa68857.3968.86",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,65187.48,65.19
2,Rinchending,65258.58,65.26
3,Pasakha,65321.58,65.32
4,Chimakothi,66821.12,66.82
5,Lungtenzampa,67112.59,67.11
6,Paro Town,67280.76,67.28
7,Haa,68088.37,68.09
8,Bajo Town,67426.39,67.43
9,Beychu,67649.89,67.65
10,Samtse Town,64747.76,64.75
11,Sipsoo,66360.4,66.36
12,Gomtu,64805.11,64.81
13,Gedu,66415.16,66.42
14,Lobesa,67318.82,67.32
15,Khuruthang,67399.28,67.4
16,Gasa,68857.39,68.86
