"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-03-16
#StationRSP/KLRSP/L
1Ramtokto58639.3558.64",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,58639.35,58.64
