"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-02-16
#StationRSP/KLRSP/L
1Gelephu Town59273.4259.27
2Sarpang59375.9559.38
3Dagapela61044.2861.04
4Tsirang60574.960.57
5Zhemgang63698.3463.7
6Trongsa62677.3262.68
7Bumthang63161.5563.16
8Dagana61556.2861.56
9Lhamoizingkha63429.6863.43
10Dangdung62764.9562.76
11Panbang60825.9560.83
12Tingtibi6105761.06",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,59273.42,59.27
2,Sarpang,59375.95,59.38
3,Dagapela,61044.28,61.04
4,Tsirang,60574.9,60.57
5,Zhemgang,63698.34,63.7
6,Trongsa,62677.32,62.68
7,Bumthang,63161.55,63.16
8,Dagana,61556.28,61.56
9,Lhamoizingkha,63429.68,63.43
10,Dangdung,62764.95,62.76
11,Panbang,60825.95,60.83
12,Tingtibi,61057,61.06
