"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2020-08-01
#StationRSP/KLRSP/L
1Ramtokto56433.6756.43",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,56433.67,56.43
