"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-02-16
#StationRSP/KLRSP/L
1Phuentsholing61039.1461.04
2Rinchending61119.661.12
3Pasakha61173.2461.17
4Chimakothi62419.6962.42
5Lungtenzampa62885.0262.89
6Paro Town62875.2562.88
7Haa63589.5763.59
8Bajo Town63158.5163.16
9Beychu63382.0163.38
10Samtse Town60600.4960.6
11Sipsoo62183.7662.18
12Gomtu60657.760.66
13Gedu62009.1462.01
14Lobesa63056.8163.06
15Khuruthang63137.2763.14
16Gasa64378.7364.38",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,61039.14,61.04
2,Rinchending,61119.6,61.12
3,Pasakha,61173.24,61.17
4,Chimakothi,62419.69,62.42
5,Lungtenzampa,62885.02,62.89
6,Paro Town,62875.25,62.88
7,Haa,63589.57,63.59
8,Bajo Town,63158.51,63.16
9,Beychu,63382.01,63.38
10,Samtse Town,60600.49,60.6
11,Sipsoo,62183.76,62.18
12,Gomtu,60657.7,60.66
13,Gedu,62009.14,62.01
14,Lobesa,63056.81,63.06
15,Khuruthang,63137.27,63.14
16,Gasa,64378.73,64.38
