"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-04-01
#StationRSP/KLRSP/L
1Ramtokto68898.2368.9",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,68898.23,68.9
