"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-09-01
#StationRSP/KLRSP/L
1Ramtokto58328.6558.33",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,58328.65,58.33
