"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2020-02-16
#StationRSP/KLRSP/L
1Ramtokto58947.758.95",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,58947.7,58.95
