"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2020-07-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost51650.4751.65
2Sarpang52000.2652
3Dagapela53364.0253.36
4Tsirang52887.0352.89
5Zhemgang53588.0353.59
6Trongsa54555.4554.56
7Bumthang55428.7855.43
8Dagana53861.6553.86
9Lhamoizingkha55762.9455.76
10Dangdung55108.7555.11
11Panbang5320353.2
12Tingtibi52839.7852.84",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51650.47,51.65
2,Sarpang,52000.26,52
3,Dagapela,53364.02,53.36
4,Tsirang,52887.03,52.89
5,Zhemgang,53588.03,53.59
6,Trongsa,54555.45,54.56
7,Bumthang,55428.78,55.43
8,Dagana,53861.65,53.86
9,Lhamoizingkha,55762.94,55.76
10,Dangdung,55108.75,55.11
11,Panbang,53203,53.2
12,Tingtibi,52839.78,52.84
