"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-09-16
#StationRSP/KLRSP/L
1Ramtokto57054.5357.05",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,57054.53,57.05
