"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2021-01-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate55532.1555.53
2Nganglam Potonala55525.6755.53
3Wamrong56982.0956.98
4Trashigang57237.9657.24
5Trashiyangtse58156.7958.16
6Mongar58312.4758.31
7Gyelposing58284.1158.28
8Kanglung57433.7457.43
9Pemagatshel56849.4756.85
10Lhuntse58834.758.83
11Jomotsangkha55532.1555.53
12Autsho58477.0658.48
13Doksum57521.8357.52
14Bhangtar56140.0756.14
15Rangjung57522.7757.52",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,55532.15,55.53
2,Nganglam Potonala,55525.67,55.53
3,Wamrong,56982.09,56.98
4,Trashigang,57237.96,57.24
5,Trashiyangtse,58156.79,58.16
6,Mongar,58312.47,58.31
7,Gyelposing,58284.11,58.28
8,Kanglung,57433.74,57.43
9,Pemagatshel,56849.47,56.85
10,Lhuntse,58834.7,58.83
11,Jomotsangkha,55532.15,55.53
12,Autsho,58477.06,58.48
13,Doksum,57521.83,57.52
14,Bhangtar,56140.07,56.14
15,Rangjung,57522.77,57.52
