"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2020-09-16
#StationRSP/KLRSP/L
1Gelephu Town48838.3748.84
2Sarpang48899.4848.9
3Dagapela50432.5450.43
4Tsirang49939.6949.94
5Zhemgang53036.4953.04
6Trongsa52027.0552.03
7Bumthang52387.8952.39
8Dagana50900.2250.9
9Lhamoizingkha52072.1652.07
10Dangdung52227.3652.23
11Panbang50390.950.39
12Tingtibi50567.7850.57",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,48838.37,48.84
2,Sarpang,48899.48,48.9
3,Dagapela,50432.54,50.43
4,Tsirang,49939.69,49.94
5,Zhemgang,53036.49,53.04
6,Trongsa,52027.05,52.03
7,Bumthang,52387.89,52.39
8,Dagana,50900.22,50.9
9,Lhamoizingkha,52072.16,52.07
10,Dangdung,52227.36,52.23
11,Panbang,50390.9,50.39
12,Tingtibi,50567.78,50.57
