"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-04-16
#StationRSP/KLRSP/L
1Ramtokto46855.7446.86
2Rinchending32163.4529.96
3Pasakha32217.0930.01
4Chimakothi33154.1830.95
5Chubachu33640.0831.44
6Paro Shaba33604.7631.4
7Haa34205.0632
8Wangdue Zero Point34056.2531.85
9Beychu34279.7532.08
10Samtse Checkpost31873.2529.67
11Sipsoo33193.0330.99
12Pagli31904.8529.7
13Gedu32738.0330.54
14Mitsina33966.8531.76
15Khuruthang34042.1731.84
16Gasa35018.8332.82
17Dorokha32362.1330.16
18Langdru (Khasadrapchu)33124.730.92
19null00",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,46855.74,46.86
2,Rinchending,32163.45,29.96
3,Pasakha,32217.09,30.01
4,Chimakothi,33154.18,30.95
5,Chubachu,33640.08,31.44
6,Paro Shaba,33604.76,31.4
7,Haa,34205.06,32
8,Wangdue Zero Point,34056.25,31.85
9,Beychu,34279.75,32.08
10,Samtse Checkpost,31873.25,29.67
11,Sipsoo,33193.03,30.99
12,Pagli,31904.85,29.7
13,Gedu,32738.03,30.54
14,Mitsina,33966.85,31.76
15,Khuruthang,34042.17,31.84
16,Gasa,35018.83,32.82
17,Dorokha,32362.13,30.16
18,Langdru (Khasadrapchu),33124.7,30.92
19,null,0,0
