"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-01-16
#StationRSP/KLRSP/L
1Ramtokto59624.6159.62",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,59624.61,59.62
