"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2020-03-16
#StationRSP/KLRSP/L
1Phuentsholing51733.3851.73
2Rinchending51813.8451.81
3Pasakha51867.4851.87
4Chimakothi53032.3853.03
5Chubachu53503.1353.5
6Paro Shaba53486.6353.49
7Haa54170.954.17
8Wangdue Zero Point53814.2453.81
9Beychu54037.7454.04
10Samtse Checkpost51811.9251.81
11Sipsoo52868.8952.87
12Pagli51765.3651.77
13Gedu52620.3552.62
14Mitsina53724.8453.72
15Khuruthang53794.8853.79
16Gasa54966.5454.97
17Dorokha52484.8952.48
18Langdru (Khasadrapchu)53351.1553.35",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,51733.38,51.73
2,Rinchending,51813.84,51.81
3,Pasakha,51867.48,51.87
4,Chimakothi,53032.38,53.03
5,Chubachu,53503.13,53.5
6,Paro Shaba,53486.63,53.49
7,Haa,54170.9,54.17
8,Wangdue Zero Point,53814.24,53.81
9,Beychu,54037.74,54.04
10,Samtse Checkpost,51811.92,51.81
11,Sipsoo,52868.89,52.87
12,Pagli,51765.36,51.77
13,Gedu,52620.35,52.62
14,Mitsina,53724.84,53.72
15,Khuruthang,53794.88,53.79
16,Gasa,54966.54,54.97
17,Dorokha,52484.89,52.48
18,Langdru (Khasadrapchu),53351.15,53.35
