"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Gelephu Forest Checkpost51605.851.612Sarpang51955.5251.963Dagapela53319.0253.324Tsirang52841.9852.845Zhemgang53542.9353.546Trongsa54510.3754.517Bumthang55383.4755.388Dagana53816.5653.829Lhamoizingkha52613.352.6110Dangdung55063.8855.0611Panbang53158.3353.1612Tingtibi52795.0152.8",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51605.8,51.61
2,Sarpang,51955.52,51.96
3,Dagapela,53319.02,53.32
4,Tsirang,52841.98,52.84
5,Zhemgang,53542.93,53.54
6,Trongsa,54510.37,54.51
7,Bumthang,55383.47,55.38
8,Dagana,53816.56,53.82
9,Lhamoizingkha,52613.3,52.61
10,Dangdung,55063.88,55.06
11,Panbang,53158.33,53.16
12,Tingtibi,52795.01,52.8
"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Gelephu Forest Checkpost51605.851.612Sarpang51955.5251.963Dagapela53319.0253.324Tsirang52841.9852.845Zhemgang53542.9353.546Trongsa54510.3754.517Bumthang55383.4755.388Dagana53816.5653.829Lhamoizingkha52613.352.6110Dangdung55063.8855.0611Panbang53158.3353.1612Tingtibi52795.0152.8",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51605.8,51.61
2,Sarpang,51955.52,51.96
3,Dagapela,53319.02,53.32
4,Tsirang,52841.98,52.84
5,Zhemgang,53542.93,53.54
6,Trongsa,54510.37,54.51
7,Bumthang,55383.47,55.38
8,Dagana,53816.56,53.82
9,Lhamoizingkha,52613.3,52.61
10,Dangdung,55063.88,55.06
11,Panbang,53158.33,53.16
12,Tingtibi,52795.01,52.8
