"NEW PRICI NG DETA ILSRegion:Central RegionProduct:HSD (in KL)Approved Date:2020-08-16#StationRSP/KLRSP/L1Gelephu Forest Checkpost51795.1251.82Sarpang52120.6652.123Dagapela53405.253.414Tsirang52914.4752.915Zhemgang53599.8753.66Trongsa54574.0754.577Bumthang55375.1455.388Dagana53876.8853.889Lhamoizingkha52800.9352.810Dangdung55193.3555.1911Panbang53347.6553.3512Tingtibi52952.7152.95",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51795.12,51.8
2,Sarpang,52120.66,52.12
3,Dagapela,53405.2,53.41
4,Tsirang,52914.47,52.91
5,Zhemgang,53599.87,53.6
6,Trongsa,54574.07,54.57
7,Bumthang,55375.14,55.38
8,Dagana,53876.88,53.88
9,Lhamoizingkha,52800.93,52.8
10,Dangdung,55193.35,55.19
11,Panbang,53347.65,53.35
12,Tingtibi,52952.71,52.95
"NEW PRICI NG DETA ILSRegion:Central RegionProduct:HSD (in KL)Approved Date:2020-08-16#StationRSP/KLRSP/L1Gelephu Forest Checkpost51795.1251.82Sarpang52120.6652.123Dagapela53405.253.414Tsirang52914.4752.915Zhemgang53599.8753.66Trongsa54574.0754.577Bumthang55375.1455.388Dagana53876.8853.889Lhamoizingkha52800.9352.810Dangdung55193.3555.1911Panbang53347.6553.3512Tingtibi52952.7152.95",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51795.12,51.8
2,Sarpang,52120.66,52.12
3,Dagapela,53405.2,53.41
4,Tsirang,52914.47,52.91
5,Zhemgang,53599.87,53.6
6,Trongsa,54574.07,54.57
7,Bumthang,55375.14,55.38
8,Dagana,53876.88,53.88
9,Lhamoizingkha,52800.93,52.8
10,Dangdung,55193.35,55.19
11,Panbang,53347.65,53.35
12,Tingtibi,52952.71,52.95
