"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Ramtokto51965.7351.97",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,51965.73,51.97
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Ramtokto51965.7351.97",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,51965.73,51.97
