"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-04-16#StationRSP/KLRSP/L1Samdrup Jongkhar Gate38419.3538.422Nganglam Potonala38857.8938.863Wamrong39586.839.594Trashigang40076.8540.085Trashiyangtse40777.640.786Mongar41020.8541.027Gyelposing41167.6241.178Kanglung40076.3640.089Pemagatshel39524.9839.5210Lhuntse41617.2341.6211Jomotsangkha38419.3538.4212Autsho41299.8441.313Doksum40330.5340.3314Bhangtar39105.7539.1115Rangjung40295.2340.3",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,38419.35,38.42
2,Nganglam Potonala,38857.89,38.86
3,Wamrong,39586.8,39.59
4,Trashigang,40076.85,40.08
5,Trashiyangtse,40777.6,40.78
6,Mongar,41020.85,41.02
7,Gyelposing,41167.62,41.17
8,Kanglung,40076.36,40.08
9,Pemagatshel,39524.98,39.52
10,Lhuntse,41617.23,41.62
11,Jomotsangkha,38419.35,38.42
12,Autsho,41299.84,41.3
13,Doksum,40330.53,40.33
14,Bhangtar,39105.75,39.11
15,Rangjung,40295.23,40.3
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-04-16#StationRSP/KLRSP/L1Samdrup Jongkhar Gate38419.3538.422Nganglam Potonala38857.8938.863Wamrong39586.839.594Trashigang40076.8540.085Trashiyangtse40777.640.786Mongar41020.8541.027Gyelposing41167.6241.178Kanglung40076.3640.089Pemagatshel39524.9839.5210Lhuntse41617.2341.6211Jomotsangkha38419.3538.4212Autsho41299.8441.313Doksum40330.5340.3314Bhangtar39105.7539.1115Rangjung40295.2340.3",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,38419.35,38.42
2,Nganglam Potonala,38857.89,38.86
3,Wamrong,39586.8,39.59
4,Trashigang,40076.85,40.08
5,Trashiyangtse,40777.6,40.78
6,Mongar,41020.85,41.02
7,Gyelposing,41167.62,41.17
8,Kanglung,40076.36,40.08
9,Pemagatshel,39524.98,39.52
10,Lhuntse,41617.23,41.62
11,Jomotsangkha,38419.35,38.42
12,Autsho,41299.84,41.3
13,Doksum,40330.53,40.33
14,Bhangtar,39105.75,39.11
15,Rangjung,40295.23,40.3
