"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-05-06#StationRSP/KLRSP/L1Phuentsholing43749.9143.752Rinchending43821.0143.823Pasakha43884.0143.884Chimakothi45121.245.125Lungtenzampa45430.1145.436Paro Town45576.6145.587Haa46287.5346.298Bajo Town45864.9145.869Beychu46088.4146.0910Samtse Town43773.2343.7711Sipsoo44893.544.8912Gomtu43726.643.7313Gedu44710.4844.7114Lobesa45763.4245.7615Khuruthang45843.8845.8416Gasa47077.4247.08",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,43749.91,43.75
2,Rinchending,43821.01,43.82
3,Pasakha,43884.01,43.88
4,Chimakothi,45121.2,45.12
5,Lungtenzampa,45430.11,45.43
6,Paro Town,45576.61,45.58
7,Haa,46287.53,46.29
8,Bajo Town,45864.91,45.86
9,Beychu,46088.41,46.09
10,Samtse Town,43773.23,43.77
11,Sipsoo,44893.5,44.89
12,Gomtu,43726.6,43.73
13,Gedu,44710.48,44.71
14,Lobesa,45763.42,45.76
15,Khuruthang,45843.88,45.84
16,Gasa,47077.42,47.08
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-05-06#StationRSP/KLRSP/L1Phuentsholing43749.9143.752Rinchending43821.0143.823Pasakha43884.0143.884Chimakothi45121.245.125Lungtenzampa45430.1145.436Paro Town45576.6145.587Haa46287.5346.298Bajo Town45864.9145.869Beychu46088.4146.0910Samtse Town43773.2343.7711Sipsoo44893.544.8912Gomtu43726.643.7313Gedu44710.4844.7114Lobesa45763.4245.7615Khuruthang45843.8845.8416Gasa47077.4247.08",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,43749.91,43.75
2,Rinchending,43821.01,43.82
3,Pasakha,43884.01,43.88
4,Chimakothi,45121.2,45.12
5,Lungtenzampa,45430.11,45.43
6,Paro Town,45576.61,45.58
7,Haa,46287.53,46.29
8,Bajo Town,45864.91,45.86
9,Beychu,46088.41,46.09
10,Samtse Town,43773.23,43.77
11,Sipsoo,44893.5,44.89
12,Gomtu,43726.6,43.73
13,Gedu,44710.48,44.71
14,Lobesa,45763.42,45.76
15,Khuruthang,45843.88,45.84
16,Gasa,47077.42,47.08
