"NEW PRICI NG DETA ILSRegion:Central RegionProduct:HSD (in KL)Approved Date:2020-04-16#StationRSP/KLRSP/L1Gelephu Forest Checkpost39490.439.492Sarpang39800.4139.83Dagapela41034.2541.034Tsirang40534.7240.535Zhemgang41210.1241.216Trongsa42188.6742.197Bumthang42943.4942.948Dagana41489.3141.499Lhamoizingkha40495.1340.510Dangdung42850.1942.8511Panbang41042.9341.0412Tingtibi40627.6840.63",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,39490.4,39.49
2,Sarpang,39800.41,39.8
3,Dagapela,41034.25,41.03
4,Tsirang,40534.72,40.53
5,Zhemgang,41210.12,41.21
6,Trongsa,42188.67,42.19
7,Bumthang,42943.49,42.94
8,Dagana,41489.31,41.49
9,Lhamoizingkha,40495.13,40.5
10,Dangdung,42850.19,42.85
11,Panbang,41042.93,41.04
12,Tingtibi,40627.68,40.63
"NEW PRICI NG DETA ILSRegion:Central RegionProduct:HSD (in KL)Approved Date:2020-04-16#StationRSP/KLRSP/L1Gelephu Forest Checkpost39490.439.492Sarpang39800.4139.83Dagapela41034.2541.034Tsirang40534.7240.535Zhemgang41210.1241.216Trongsa42188.6742.197Bumthang42943.4942.948Dagana41489.3141.499Lhamoizingkha40495.1340.510Dangdung42850.1942.8511Panbang41042.9341.0412Tingtibi40627.6840.63",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,39490.4,39.49
2,Sarpang,39800.41,39.8
3,Dagapela,41034.25,41.03
4,Tsirang,40534.72,40.53
5,Zhemgang,41210.12,41.21
6,Trongsa,42188.67,42.19
7,Bumthang,42943.49,42.94
8,Dagana,41489.31,41.49
9,Lhamoizingkha,40495.13,40.5
10,Dangdung,42850.19,42.85
11,Panbang,41042.93,41.04
12,Tingtibi,40627.68,40.63
