"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-02-16#StationRSP/KLRSP/L1Ramtokto64394.9864.39",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,64394.98,64.39
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-02-16#StationRSP/KLRSP/L1Ramtokto64394.9864.39",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,64394.98,64.39
