"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-05-01#StationRSP/KLRSP/L1Samdrup Jongkhar32621.6832.622Nganglam32621.6832.623Wamrong33746.0533.754Trashigang34271.8134.275Trashiyangtse34939.3134.946Mongar35195.9135.27Gyelposing35369.3935.378Kanglung34241.434.249Pemagatshel33695.0233.710Lhuntse35803.635.811Jomotsangkha33562.333.5612Autsho35492.3535.4913Doksum34520.8934.5214Bhangtar33296.1133.315Rangjung34480.0634.48",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,32621.68,32.62
2,Nganglam,32621.68,32.62
3,Wamrong,33746.05,33.75
4,Trashigang,34271.81,34.27
5,Trashiyangtse,34939.31,34.94
6,Mongar,35195.91,35.2
7,Gyelposing,35369.39,35.37
8,Kanglung,34241.4,34.24
9,Pemagatshel,33695.02,33.7
10,Lhuntse,35803.6,35.8
11,Jomotsangkha,33562.3,33.56
12,Autsho,35492.35,35.49
13,Doksum,34520.89,34.52
14,Bhangtar,33296.11,33.3
15,Rangjung,34480.06,34.48
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-05-01#StationRSP/KLRSP/L1Samdrup Jongkhar32621.6832.622Nganglam32621.6832.623Wamrong33746.0533.754Trashigang34271.8134.275Trashiyangtse34939.3134.946Mongar35195.9135.27Gyelposing35369.3935.378Kanglung34241.434.249Pemagatshel33695.0233.710Lhuntse35803.635.811Jomotsangkha33562.333.5612Autsho35492.3535.4913Doksum34520.8934.5214Bhangtar33296.1133.315Rangjung34480.0634.48",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,32621.68,32.62
2,Nganglam,32621.68,32.62
3,Wamrong,33746.05,33.75
4,Trashigang,34271.81,34.27
5,Trashiyangtse,34939.31,34.94
6,Mongar,35195.91,35.2
7,Gyelposing,35369.39,35.37
8,Kanglung,34241.4,34.24
9,Pemagatshel,33695.02,33.7
10,Lhuntse,35803.6,35.8
11,Jomotsangkha,33562.3,33.56
12,Autsho,35492.35,35.49
13,Doksum,34520.89,34.52
14,Bhangtar,33296.11,33.3
15,Rangjung,34480.06,34.48
