"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-12-01#StationRSP/KLRSP/L1Ramtokto58578.7558.58",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,58578.75,58.58
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-12-01#StationRSP/KLRSP/L1Ramtokto58578.7558.58",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,58578.75,58.58
