"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-11-01#StationRSP/KLRSP/L1Ramtokto52110.5352.11",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,52110.53,52.11
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-11-01#StationRSP/KLRSP/L1Ramtokto52110.5352.11",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,52110.53,52.11
