"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-08-16#StationRSP/KLRSP/L1Ramtokto57049.1557.05",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,57049.15,57.05
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-08-16#StationRSP/KLRSP/L1Ramtokto57049.1557.05",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,57049.15,57.05
