"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-05-16#StationRSP/KLRSP/L1Samdrup Jongkhar44638.9844.642Nganglam44638.9844.643Wamrong45975.8845.984Trashigang46325.4546.335Trashiyangtse47157.0247.166Mongar47347.7447.357Gyelposing47389.4647.398Kanglung46442.746.449Pemagatshel45871.5945.8710Lhuntse47899.6547.911Jomotsangkha43296.1743.312Autsho47558.1147.5613Doksum46597.2546.614Bhangtar45202.3645.215Rangjung46583.6946.58",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,44638.98,44.64
2,Nganglam,44638.98,44.64
3,Wamrong,45975.88,45.98
4,Trashigang,46325.45,46.33
5,Trashiyangtse,47157.02,47.16
6,Mongar,47347.74,47.35
7,Gyelposing,47389.46,47.39
8,Kanglung,46442.7,46.44
9,Pemagatshel,45871.59,45.87
10,Lhuntse,47899.65,47.9
11,Jomotsangkha,43296.17,43.3
12,Autsho,47558.11,47.56
13,Doksum,46597.25,46.6
14,Bhangtar,45202.36,45.2
15,Rangjung,46583.69,46.58
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-05-16#StationRSP/KLRSP/L1Samdrup Jongkhar44638.9844.642Nganglam44638.9844.643Wamrong45975.8845.984Trashigang46325.4546.335Trashiyangtse47157.0247.166Mongar47347.7447.357Gyelposing47389.4647.398Kanglung46442.746.449Pemagatshel45871.5945.8710Lhuntse47899.6547.911Jomotsangkha43296.1743.312Autsho47558.1147.5613Doksum46597.2546.614Bhangtar45202.3645.215Rangjung46583.6946.58",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,44638.98,44.64
2,Nganglam,44638.98,44.64
3,Wamrong,45975.88,45.98
4,Trashigang,46325.45,46.33
5,Trashiyangtse,47157.02,47.16
6,Mongar,47347.74,47.35
7,Gyelposing,47389.46,47.39
8,Kanglung,46442.7,46.44
9,Pemagatshel,45871.59,45.87
10,Lhuntse,47899.65,47.9
11,Jomotsangkha,43296.17,43.3
12,Autsho,47558.11,47.56
13,Doksum,46597.25,46.6
14,Bhangtar,45202.36,45.2
15,Rangjung,46583.69,46.58
