"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-03-16#StationRSP/KLRSP/L1Ramtokto68919.2468.92",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,68919.24,68.92
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-03-16#StationRSP/KLRSP/L1Ramtokto68919.2468.92",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,68919.24,68.92
