"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-05-06#StationRSP/KLRSP/L1Samdrup Jongkhar Gate38986.3138.992Nganglam Potonala39425.939.433Wamrong40264.5540.264Trashigang40662.7540.665Trashiyangtse41449.0441.456Mongar41657.9441.667Gyelposing41736.0341.748Kanglung40739.2540.749Pemagatshel40174.9640.1710Lhuntse42225.2442.2311Jomotsangkha38986.3138.9912Autsho41892.0741.8913Doksum40928.2840.9314Bhangtar39555.4739.5615Rangjung40907.1940.91",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,38986.31,38.99
2,Nganglam Potonala,39425.9,39.43
3,Wamrong,40264.55,40.26
4,Trashigang,40662.75,40.66
5,Trashiyangtse,41449.04,41.45
6,Mongar,41657.94,41.66
7,Gyelposing,41736.03,41.74
8,Kanglung,40739.25,40.74
9,Pemagatshel,40174.96,40.17
10,Lhuntse,42225.24,42.23
11,Jomotsangkha,38986.31,38.99
12,Autsho,41892.07,41.89
13,Doksum,40928.28,40.93
14,Bhangtar,39555.47,39.56
15,Rangjung,40907.19,40.91
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-05-06#StationRSP/KLRSP/L1Samdrup Jongkhar Gate38986.3138.992Nganglam Potonala39425.939.433Wamrong40264.5540.264Trashigang40662.7540.665Trashiyangtse41449.0441.456Mongar41657.9441.667Gyelposing41736.0341.748Kanglung40739.2540.749Pemagatshel40174.9640.1710Lhuntse42225.2442.2311Jomotsangkha38986.3138.9912Autsho41892.0741.8913Doksum40928.2840.9314Bhangtar39555.4739.5615Rangjung40907.1940.91",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,38986.31,38.99
2,Nganglam Potonala,39425.9,39.43
3,Wamrong,40264.55,40.26
4,Trashigang,40662.75,40.66
5,Trashiyangtse,41449.04,41.45
6,Mongar,41657.94,41.66
7,Gyelposing,41736.03,41.74
8,Kanglung,40739.25,40.74
9,Pemagatshel,40174.96,40.17
10,Lhuntse,42225.24,42.23
11,Jomotsangkha,38986.31,38.99
12,Autsho,41892.07,41.89
13,Doksum,40928.28,40.93
14,Bhangtar,39555.47,39.56
15,Rangjung,40907.19,40.91
