"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-03-16#StationRSP/KLRSP/L1Ramtokto53404.7953.4",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,53404.79,53.4
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-03-16#StationRSP/KLRSP/L1Ramtokto53404.7953.4",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,53404.79,53.4
