"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-03-01#StationRSP/KLRSP/L1Ramtokto65691.665.69",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,65691.6,65.69
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-03-01#StationRSP/KLRSP/L1Ramtokto65691.665.69",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,65691.6,65.69
