"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-12-16#StationRSP/KLRSP/L1Samdrup Jongkhar Gate55333.6955.332Nganglam Potonala55327.1855.333Wamrong56781.5756.784Trashigang57039.1457.045Trashiyangtse57956.3857.966Mongar58112.758.117Gyelposing58085.6258.098Kanglung57233.557.239Pemagatshel56649.4756.6510Lhuntse58635.4858.6411Jomotsangkha55333.6955.3312Autsho58278.1358.2813Doksum57322.857.3214Bhangtar55941.6155.9415Rangjung57323.4757.32",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,55333.69,55.33
2,Nganglam Potonala,55327.18,55.33
3,Wamrong,56781.57,56.78
4,Trashigang,57039.14,57.04
5,Trashiyangtse,57956.38,57.96
6,Mongar,58112.7,58.11
7,Gyelposing,58085.62,58.09
8,Kanglung,57233.5,57.23
9,Pemagatshel,56649.47,56.65
10,Lhuntse,58635.48,58.64
11,Jomotsangkha,55333.69,55.33
12,Autsho,58278.13,58.28
13,Doksum,57322.8,57.32
14,Bhangtar,55941.61,55.94
15,Rangjung,57323.47,57.32
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-12-16#StationRSP/KLRSP/L1Samdrup Jongkhar Gate55333.6955.332Nganglam Potonala55327.1855.333Wamrong56781.5756.784Trashigang57039.1457.045Trashiyangtse57956.3857.966Mongar58112.758.117Gyelposing58085.6258.098Kanglung57233.557.239Pemagatshel56649.4756.6510Lhuntse58635.4858.6411Jomotsangkha55333.6955.3312Autsho58278.1358.2813Doksum57322.857.3214Bhangtar55941.6155.9415Rangjung57323.4757.32",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,55333.69,55.33
2,Nganglam Potonala,55327.18,55.33
3,Wamrong,56781.57,56.78
4,Trashigang,57039.14,57.04
5,Trashiyangtse,57956.38,57.96
6,Mongar,58112.7,58.11
7,Gyelposing,58085.62,58.09
8,Kanglung,57233.5,57.23
9,Pemagatshel,56649.47,56.65
10,Lhuntse,58635.48,58.64
11,Jomotsangkha,55333.69,55.33
12,Autsho,58278.13,58.28
13,Doksum,57322.8,57.32
14,Bhangtar,55941.61,55.94
15,Rangjung,57323.47,57.32
