"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Samdrup Jongkhar Gate48548.2748.552Nganglam Potonala48541.7848.543Wamrong49790.9849.794Trashigang50218.6450.225Trashiyangtse50977.4950.986Mongar51197.4151.27Gyelposing51297.5251.38Kanglung50270.4450.279Pemagatshel49710.349.7110Lhuntse51774.0451.7711Jomotsangkha48548.2748.5512Autsho51445.9251.4513Doksum50480.3650.4814Bhangtar49156.1949.1615Rangjung50454.7250.45",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,48548.27,48.55
2,Nganglam Potonala,48541.78,48.54
3,Wamrong,49790.98,49.79
4,Trashigang,50218.64,50.22
5,Trashiyangtse,50977.49,50.98
6,Mongar,51197.41,51.2
7,Gyelposing,51297.52,51.3
8,Kanglung,50270.44,50.27
9,Pemagatshel,49710.3,49.71
10,Lhuntse,51774.04,51.77
11,Jomotsangkha,48548.27,48.55
12,Autsho,51445.92,51.45
13,Doksum,50480.36,50.48
14,Bhangtar,49156.19,49.16
15,Rangjung,50454.72,50.45
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Samdrup Jongkhar Gate48548.2748.552Nganglam Potonala48541.7848.543Wamrong49790.9849.794Trashigang50218.6450.225Trashiyangtse50977.4950.986Mongar51197.4151.27Gyelposing51297.5251.38Kanglung50270.4450.279Pemagatshel49710.349.7110Lhuntse51774.0451.7711Jomotsangkha48548.2748.5512Autsho51445.9251.4513Doksum50480.3650.4814Bhangtar49156.1949.1615Rangjung50454.7250.45",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,48548.27,48.55
2,Nganglam Potonala,48541.78,48.54
3,Wamrong,49790.98,49.79
4,Trashigang,50218.64,50.22
5,Trashiyangtse,50977.49,50.98
6,Mongar,51197.41,51.2
7,Gyelposing,51297.52,51.3
8,Kanglung,50270.44,50.27
9,Pemagatshel,49710.3,49.71
10,Lhuntse,51774.04,51.77
11,Jomotsangkha,48548.27,48.55
12,Autsho,51445.92,51.45
13,Doksum,50480.36,50.48
14,Bhangtar,49156.19,49.16
15,Rangjung,50454.72,50.45
