"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2021-01-16#StationRSP/KLRSP/L1Gelephu Town56762.5456.762Sarpang56860.6456.863Dagapela58514.5258.514Tsirang58042.6358.045Zhemgang61163.2361.166Trongsa60143.4560.147Bumthang60614.560.618Dagana59021.7959.029Lhamoizingkha60918.4960.9210Dangdung60243.1260.2411Panbang58315.0758.3212Tingtibi58540.3358.54",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,56762.54,56.76
2,Sarpang,56860.64,56.86
3,Dagapela,58514.52,58.51
4,Tsirang,58042.63,58.04
5,Zhemgang,61163.23,61.16
6,Trongsa,60143.45,60.14
7,Bumthang,60614.5,60.61
8,Dagana,59021.79,59.02
9,Lhamoizingkha,60918.49,60.92
10,Dangdung,60243.12,60.24
11,Panbang,58315.07,58.32
12,Tingtibi,58540.33,58.54
"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2021-01-16#StationRSP/KLRSP/L1Gelephu Town56762.5456.762Sarpang56860.6456.863Dagapela58514.5258.514Tsirang58042.6358.045Zhemgang61163.2361.166Trongsa60143.4560.147Bumthang60614.560.618Dagana59021.7959.029Lhamoizingkha60918.4960.9210Dangdung60243.1260.2411Panbang58315.0758.3212Tingtibi58540.3358.54",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,56762.54,56.76
2,Sarpang,56860.64,56.86
3,Dagapela,58514.52,58.51
4,Tsirang,58042.63,58.04
5,Zhemgang,61163.23,61.16
6,Trongsa,60143.45,60.14
7,Bumthang,60614.5,60.61
8,Dagana,59021.79,59.02
9,Lhamoizingkha,60918.49,60.92
10,Dangdung,60243.12,60.24
11,Panbang,58315.07,58.32
12,Tingtibi,58540.33,58.54
