"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Ramtokto56638.4256.64",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,56638.42,56.64
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-11-16#StationRSP/KLRSP/L1Ramtokto56638.4256.64",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,56638.42,56.64
