"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-06-16#StationRSP/KLRSP/L1Ramtokto52207.3152.21",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,52207.31,52.21
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-06-16#StationRSP/KLRSP/L1Ramtokto52207.3152.21",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,52207.31,52.21
