"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-02-01#StationRSP/KLRSP/L1Ramtokto60843.1360.84",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,60843.13,60.84
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-02-01#StationRSP/KLRSP/L1Ramtokto60843.1360.84",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,60843.13,60.84
