"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-04-16#StationRSP/KLRSP/L1Samdrup Jongkhar38456.7838.462Nganglam38456.7838.463Wamrong39624.5139.624Trashigang40114.3240.115Trashiyangtse40815.340.826Mongar41058.4541.067Gyelposing41205.0541.218Kanglung40114.0340.119Pemagatshel39562.6139.5610Lhuntse41654.7641.6511Jomotsangkha39397.439.412Autsho41337.3441.3413Doksum40368.0440.3714Bhangtar39143.2639.1415Rangjung40332.7740.33",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,38456.78,38.46
2,Nganglam,38456.78,38.46
3,Wamrong,39624.51,39.62
4,Trashigang,40114.32,40.11
5,Trashiyangtse,40815.3,40.82
6,Mongar,41058.45,41.06
7,Gyelposing,41205.05,41.21
8,Kanglung,40114.03,40.11
9,Pemagatshel,39562.61,39.56
10,Lhuntse,41654.76,41.65
11,Jomotsangkha,39397.4,39.4
12,Autsho,41337.34,41.34
13,Doksum,40368.04,40.37
14,Bhangtar,39143.26,39.14
15,Rangjung,40332.77,40.33
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-04-16#StationRSP/KLRSP/L1Samdrup Jongkhar38456.7838.462Nganglam38456.7838.463Wamrong39624.5139.624Trashigang40114.3240.115Trashiyangtse40815.340.826Mongar41058.4541.067Gyelposing41205.0541.218Kanglung40114.0340.119Pemagatshel39562.6139.5610Lhuntse41654.7641.6511Jomotsangkha39397.439.412Autsho41337.3441.3413Doksum40368.0440.3714Bhangtar39143.2639.1415Rangjung40332.7740.33",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,38456.78,38.46
2,Nganglam,38456.78,38.46
3,Wamrong,39624.51,39.62
4,Trashigang,40114.32,40.11
5,Trashiyangtse,40815.3,40.82
6,Mongar,41058.45,41.06
7,Gyelposing,41205.05,41.21
8,Kanglung,40114.03,40.11
9,Pemagatshel,39562.61,39.56
10,Lhuntse,41654.76,41.65
11,Jomotsangkha,39397.4,39.4
12,Autsho,41337.34,41.34
13,Doksum,40368.04,40.37
14,Bhangtar,39143.26,39.14
15,Rangjung,40332.77,40.33
