"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2021-03-01#StationRSP/KLRSP/L1Samdrup Jongkhar Gate62162.7762.162Nganglam Potonala62156.3162.163Wamrong63506.6463.514Trashigang63850.4463.855Trashiyangtse64687.3964.696Mongar64875.9464.887Gyelposing64913.3464.918Kanglung63972.5363.979Pemagatshel63400.6163.410Lhuntse65426.0265.4311Jomotsangkha62162.7762.1612Autsho65083.4965.0813Doksum64122.9864.1214Bhangtar62770.6962.7715Rangjung64110.3164.11",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,62162.77,62.16
2,Nganglam Potonala,62156.31,62.16
3,Wamrong,63506.64,63.51
4,Trashigang,63850.44,63.85
5,Trashiyangtse,64687.39,64.69
6,Mongar,64875.94,64.88
7,Gyelposing,64913.34,64.91
8,Kanglung,63972.53,63.97
9,Pemagatshel,63400.61,63.4
10,Lhuntse,65426.02,65.43
11,Jomotsangkha,62162.77,62.16
12,Autsho,65083.49,65.08
13,Doksum,64122.98,64.12
14,Bhangtar,62770.69,62.77
15,Rangjung,64110.31,64.11
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2021-03-01#StationRSP/KLRSP/L1Samdrup Jongkhar Gate62162.7762.162Nganglam Potonala62156.3162.163Wamrong63506.6463.514Trashigang63850.4463.855Trashiyangtse64687.3964.696Mongar64875.9464.887Gyelposing64913.3464.918Kanglung63972.5363.979Pemagatshel63400.6163.410Lhuntse65426.0265.4311Jomotsangkha62162.7762.1612Autsho65083.4965.0813Doksum64122.9864.1214Bhangtar62770.6962.7715Rangjung64110.3164.11",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,62162.77,62.16
2,Nganglam Potonala,62156.31,62.16
3,Wamrong,63506.64,63.51
4,Trashigang,63850.44,63.85
5,Trashiyangtse,64687.39,64.69
6,Mongar,64875.94,64.88
7,Gyelposing,64913.34,64.91
8,Kanglung,63972.53,63.97
9,Pemagatshel,63400.61,63.4
10,Lhuntse,65426.02,65.43
11,Jomotsangkha,62162.77,62.16
12,Autsho,65083.49,65.08
13,Doksum,64122.98,64.12
14,Bhangtar,62770.69,62.77
15,Rangjung,64110.31,64.11
