"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-01-15#StationRSP/KLRSP/L1Phuentsholing62694.7462.692Rinchending62765.8462.773Pasakha62828.8462.834Chimakothi64297.8764.35Lungtenzampa64591.3764.596Paro Town64757.0264.767Haa65553.3965.558Bajo Town64919.2464.929Beychu65142.7465.1410Samtse Town63253.0863.2511Sipsoo63864.2563.8612Gomtu63084.9263.0813Gedu63891.3663.8914Lobesa64812.3864.8115Khuruthang64892.8464.8916Gasa66324.8466.32",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,62694.74,62.69
2,Rinchending,62765.84,62.77
3,Pasakha,62828.84,62.83
4,Chimakothi,64297.87,64.3
5,Lungtenzampa,64591.37,64.59
6,Paro Town,64757.02,64.76
7,Haa,65553.39,65.55
8,Bajo Town,64919.24,64.92
9,Beychu,65142.74,65.14
10,Samtse Town,63253.08,63.25
11,Sipsoo,63864.25,63.86
12,Gomtu,63084.92,63.08
13,Gedu,63891.36,63.89
14,Lobesa,64812.38,64.81
15,Khuruthang,64892.84,64.89
16,Gasa,66324.84,66.32
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-01-15#StationRSP/KLRSP/L1Phuentsholing62694.7462.692Rinchending62765.8462.773Pasakha62828.8462.834Chimakothi64297.8764.35Lungtenzampa64591.3764.596Paro Town64757.0264.767Haa65553.3965.558Bajo Town64919.2464.929Beychu65142.7465.1410Samtse Town63253.0863.2511Sipsoo63864.2563.8612Gomtu63084.9263.0813Gedu63891.3663.8914Lobesa64812.3864.8115Khuruthang64892.8464.8916Gasa66324.8466.32",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,62694.74,62.69
2,Rinchending,62765.84,62.77
3,Pasakha,62828.84,62.83
4,Chimakothi,64297.87,64.3
5,Lungtenzampa,64591.37,64.59
6,Paro Town,64757.02,64.76
7,Haa,65553.39,65.55
8,Bajo Town,64919.24,64.92
9,Beychu,65142.74,65.14
10,Samtse Town,63253.08,63.25
11,Sipsoo,63864.25,63.86
12,Gomtu,63084.92,63.08
13,Gedu,63891.36,63.89
14,Lobesa,64812.38,64.81
15,Khuruthang,64892.84,64.89
16,Gasa,66324.84,66.32
