"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-04-01#StationRSP/KLRSP/L1Ramtokto65000.4765",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,65000.47,65
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-04-01#StationRSP/KLRSP/L1Ramtokto65000.4765",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,65000.47,65
