"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-01-15#StationRSP/KLRSP/L1Samdrup Jongkhar Gate58479.8558.482Nganglam Potonala58919.4458.923Wamrong59960.3859.964Trashigang60190.8960.195Trashiyangtse61133.3361.136Mongar61279.5361.287Gyelposing61232.2161.238Kanglung60407.9260.419Pemagatshel59820.159.8210Lhuntse61793.7461.7911Jomotsangkha58479.8558.4812Autsho61431.7361.4313Doksum60478.0460.4814Bhangtar59253.2659.2515Rangjung60482.8960.48",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,58479.85,58.48
2,Nganglam Potonala,58919.44,58.92
3,Wamrong,59960.38,59.96
4,Trashigang,60190.89,60.19
5,Trashiyangtse,61133.33,61.13
6,Mongar,61279.53,61.28
7,Gyelposing,61232.21,61.23
8,Kanglung,60407.92,60.41
9,Pemagatshel,59820.1,59.82
10,Lhuntse,61793.74,61.79
11,Jomotsangkha,58479.85,58.48
12,Autsho,61431.73,61.43
13,Doksum,60478.04,60.48
14,Bhangtar,59253.26,59.25
15,Rangjung,60482.89,60.48
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2020-01-15#StationRSP/KLRSP/L1Samdrup Jongkhar Gate58479.8558.482Nganglam Potonala58919.4458.923Wamrong59960.3859.964Trashigang60190.8960.195Trashiyangtse61133.3361.136Mongar61279.5361.287Gyelposing61232.2161.238Kanglung60407.9260.419Pemagatshel59820.159.8210Lhuntse61793.7461.7911Jomotsangkha58479.8558.4812Autsho61431.7361.4313Doksum60478.0460.4814Bhangtar59253.2659.2515Rangjung60482.8960.48",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,58479.85,58.48
2,Nganglam Potonala,58919.44,58.92
3,Wamrong,59960.38,59.96
4,Trashigang,60190.89,60.19
5,Trashiyangtse,61133.33,61.13
6,Mongar,61279.53,61.28
7,Gyelposing,61232.21,61.23
8,Kanglung,60407.92,60.41
9,Pemagatshel,59820.1,59.82
10,Lhuntse,61793.74,61.79
11,Jomotsangkha,58479.85,58.48
12,Autsho,61431.73,61.43
13,Doksum,60478.04,60.48
14,Bhangtar,59253.26,59.25
15,Rangjung,60482.89,60.48
