"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-05-16#StationRSP/KLRSP/L1Ramtokto41295.4641.3",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,41295.46,41.3
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2020-05-16#StationRSP/KLRSP/L1Ramtokto41295.4641.3",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,41295.46,41.3
