"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-12-01#StationRSP/KLRSP/L1Samdrup Jongkhar Gate51594.6851.592Nganglam Potonala51588.1851.593Wamrong52860.0352.864Trashigang53268.9253.275Trashiyangtse54045.2554.056Mongar54258.1554.267Gyelposing54344.2354.348Kanglung53336.4553.349Pemagatshel52773.6752.7710Lhuntse54828.8354.8311Jomotsangkha51594.6851.5912Autsho54497.554.513Doksum53533.0753.5314Bhangtar52202.652.215Rangjung53510.3253.51",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,51594.68,51.59
2,Nganglam Potonala,51588.18,51.59
3,Wamrong,52860.03,52.86
4,Trashigang,53268.92,53.27
5,Trashiyangtse,54045.25,54.05
6,Mongar,54258.15,54.26
7,Gyelposing,54344.23,54.34
8,Kanglung,53336.45,53.34
9,Pemagatshel,52773.67,52.77
10,Lhuntse,54828.83,54.83
11,Jomotsangkha,51594.68,51.59
12,Autsho,54497.5,54.5
13,Doksum,53533.07,53.53
14,Bhangtar,52202.6,52.2
15,Rangjung,53510.32,53.51
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:HSD (in KL)Approved Date:2020-12-01#StationRSP/KLRSP/L1Samdrup Jongkhar Gate51594.6851.592Nganglam Potonala51588.1851.593Wamrong52860.0352.864Trashigang53268.9253.275Trashiyangtse54045.2554.056Mongar54258.1554.267Gyelposing54344.2354.348Kanglung53336.4553.349Pemagatshel52773.6752.7710Lhuntse54828.8354.8311Jomotsangkha51594.6851.5912Autsho54497.554.513Doksum53533.0753.5314Bhangtar52202.652.215Rangjung53510.3253.51",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,51594.68,51.59
2,Nganglam Potonala,51588.18,51.59
3,Wamrong,52860.03,52.86
4,Trashigang,53268.92,53.27
5,Trashiyangtse,54045.25,54.05
6,Mongar,54258.15,54.26
7,Gyelposing,54344.23,54.34
8,Kanglung,53336.45,53.34
9,Pemagatshel,52773.67,52.77
10,Lhuntse,54828.83,54.83
11,Jomotsangkha,51594.68,51.59
12,Autsho,54497.5,54.5
13,Doksum,53533.07,53.53
14,Bhangtar,52202.6,52.2
15,Rangjung,53510.32,53.51
