"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-07-01#StationRSP/KLRSP/L1Ramtokto56568.6656.57",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,56568.66,56.57
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-07-01#StationRSP/KLRSP/L1Ramtokto56568.6656.57",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,56568.66,56.57
