"#",Station,RSP/KL,RSP/L
1,Phuentsholing,60202.16,60.2
2,Rinchending,60273.26,60.27
3,Pasakha,60336.26,60.34
4,Chimakothi,61774.79,61.77
5,Lungtenzampa,62070.31,62.07
6,Paro Town,62233.45,62.23
7,Haa,63018.57,63.02
8,Bajo Town,62412.25,62.41
9,Beychu,62635.75,62.64
10,Samtse Town,60655.39,60.66
11,Sipsoo,61368.26,61.37
12,Gomtu,60487.23,60.49
13,Gedu,61367.72,61.37
14,Lobesa,62306.1,62.31
15,Khuruthang,62386.56,62.39
16,Gasa,63792.44,63.79
