"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-08-16#StationRSP/KLRSP/L1Ramtokto76583.7676.58",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,76583.76,76.58
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-08-16#StationRSP/KLRSP/L1Ramtokto76583.7676.58",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,76583.76,76.58
