"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-07-01#StationRSP/KLRSP/L1Ramtokto74984.8674.98",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,74984.86,74.98
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-07-01#StationRSP/KLRSP/L1Ramtokto74984.8674.98",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,74984.86,74.98
