"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,49371.27,49.37
2,Nganglam,49371.27,49.37
3,Wamrong,50620.1,50.62
4,Trashigang,51042.68,51.04
5,Trashiyangtse,51806.26,51.81
6,Mongar,52024.28,52.02
7,Gyelposing,52120.6,52.12
8,Kanglung,51098.74,51.1
9,Pemagatshel,50537.88,50.54
10,Lhuntse,52599.3,52.6
11,Jomotsangkha,48031.75,48.03
12,Autsho,52270.32,52.27
13,Doksum,51305.06,51.31
14,Bhangtar,49979.19,49.98
15,Rangjung,51280.2,51.28
