"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-02-01#StationRSP/KLRSP/L1Phuentsholing76648.3176.652Rinchending76728.7776.733Pasakha76782.4176.784Chimakothi78422.2178.425Lungtenzampa78861.3978.866Paro Town78884.178.887Haa79743.4179.748Bajo Town78953.4678.959Beychu79176.9679.1810Samtse Town76151.2276.1511Sipsoo77836.977.8412Gomtu76209.776.2113Gedu78018.7978.0214Khuruthang78923.1178.9215Gasa80501.2780.516Motithang78861.3978.8617Olakha78861.3978.8618Paro NIE Bridge78884.178.8819Langlitsawa79176.9679.1820Wangdue Zero Point78953.4678.9521Phuentsholing Main gate76648.3176.65",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,76648.31,76.65
2,Rinchending,76728.77,76.73
3,Pasakha,76782.41,76.78
4,Chimakothi,78422.21,78.42
5,Lungtenzampa,78861.39,78.86
6,Paro Town,78884.1,78.88
7,Haa,79743.41,79.74
8,Bajo Town,78953.46,78.95
9,Beychu,79176.96,79.18
10,Samtse Town,76151.22,76.15
11,Sipsoo,77836.9,77.84
12,Gomtu,76209.7,76.21
13,Gedu,78018.79,78.02
14,Khuruthang,78923.11,78.92
15,Gasa,80501.27,80.5
16,Motithang,78861.39,78.86
17,Olakha,78861.39,78.86
18,Paro NIE Bridge,78884.1,78.88
19,Langlitsawa,79176.96,79.18
20,Wangdue Zero Point,78953.46,78.95
21,Phuentsholing Main gate,76648.31,76.65
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-02-01#StationRSP/KLRSP/L1Phuentsholing76648.3176.652Rinchending76728.7776.733Pasakha76782.4176.784Chimakothi78422.2178.425Lungtenzampa78861.3978.866Paro Town78884.178.887Haa79743.4179.748Bajo Town78953.4678.959Beychu79176.9679.1810Samtse Town76151.2276.1511Sipsoo77836.977.8412Gomtu76209.776.2113Gedu78018.7978.0214Khuruthang78923.1178.9215Gasa80501.2780.516Motithang78861.3978.8617Olakha78861.3978.8618Paro NIE Bridge78884.178.8819Langlitsawa79176.9679.1820Wangdue Zero Point78953.4678.9521Phuentsholing Main gate76648.3176.65",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,76648.31,76.65
2,Rinchending,76728.77,76.73
3,Pasakha,76782.41,76.78
4,Chimakothi,78422.21,78.42
5,Lungtenzampa,78861.39,78.86
6,Paro Town,78884.1,78.88
7,Haa,79743.41,79.74
8,Bajo Town,78953.46,78.95
9,Beychu,79176.96,79.18
10,Samtse Town,76151.22,76.15
11,Sipsoo,77836.9,77.84
12,Gomtu,76209.7,76.21
13,Gedu,78018.79,78.02
14,Khuruthang,78923.11,78.92
15,Gasa,80501.27,80.5
16,Motithang,78861.39,78.86
17,Olakha,78861.39,78.86
18,Paro NIE Bridge,78884.1,78.88
19,Langlitsawa,79176.96,79.18
20,Wangdue Zero Point,78953.46,78.95
21,Phuentsholing Main gate,76648.31,76.65
