"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-10-16#StationRSP/KLRSP/L1Ramtokto81466.5781.472Chamkuna LAP,Phuntsholing79321.2979.32",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,81466.57,81.47
2,"Chamkuna LAP,Phuntsholing",79321.29,79.32
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-10-16#StationRSP/KLRSP/L1Ramtokto81466.5781.472Chamkuna LAP,Phuntsholing79321.2979.32",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,81466.57,81.47
2,"Chamkuna LAP,Phuntsholing",79321.29,79.32
