"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51650.47,51.65
2,Sarpang,52000.26,52
3,Dagapela,53364.02,53.36
4,Tsirang,52887.03,52.89
5,Zhemgang,53588.03,53.59
6,Trongsa,54555.45,54.56
7,Bumthang,55428.78,55.43
8,Dagana,53861.65,53.86
9,Lhamoizingkha,55762.94,55.76
10,Dangdung,55108.75,55.11
11,Panbang,53203,53.2
12,Tingtibi,52839.78,52.84
