"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-06-01#StationRSP/KLRSP/L1Ramtokto69075.3369.08",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,69075.33,69.08
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-06-01#StationRSP/KLRSP/L1Ramtokto69075.3369.08",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,69075.33,69.08
