"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2022-03-06#StationRSP/KLRSP/L1Gelephu Town83057.0683.062Sarpang83462.283.463Dagapela85006.7285.014Tsirang84561.0884.565Zhemgang85036.9885.046Trongsa85988.9285.997Bumthang87027.1487.038Dagana85563.5685.569Lhamoizingkha83253.7283.2510Dangdung84657.2984.6611Panbang85122.285.1212Tingtibi84113.1384.11",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,83057.06,83.06
2,Sarpang,83462.2,83.46
3,Dagapela,85006.72,85.01
4,Tsirang,84561.08,84.56
5,Zhemgang,85036.98,85.04
6,Trongsa,85988.92,85.99
7,Bumthang,87027.14,87.03
8,Dagana,85563.56,85.56
9,Lhamoizingkha,83253.72,83.25
10,Dangdung,84657.29,84.66
11,Panbang,85122.2,85.12
12,Tingtibi,84113.13,84.11
"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2022-03-06#StationRSP/KLRSP/L1Gelephu Town83057.0683.062Sarpang83462.283.463Dagapela85006.7285.014Tsirang84561.0884.565Zhemgang85036.9885.046Trongsa85988.9285.997Bumthang87027.1487.038Dagana85563.5685.569Lhamoizingkha83253.7283.2510Dangdung84657.2984.6611Panbang85122.285.1212Tingtibi84113.1384.11",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,83057.06,83.06
2,Sarpang,83462.2,83.46
3,Dagapela,85006.72,85.01
4,Tsirang,84561.08,84.56
5,Zhemgang,85036.98,85.04
6,Trongsa,85988.92,85.99
7,Bumthang,87027.14,87.03
8,Dagana,85563.56,85.56
9,Lhamoizingkha,83253.72,83.25
10,Dangdung,84657.29,84.66
11,Panbang,85122.2,85.12
12,Tingtibi,84113.13,84.11
