"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-02-16#StationRSP/KLRSP/L1Ramtokto81919.6881.922Chamkuna LAP,Phuntsholing79769.2879.77",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,81919.68,81.92
2,"Chamkuna LAP,Phuntsholing",79769.28,79.77
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-02-16#StationRSP/KLRSP/L1Ramtokto81919.6881.922Chamkuna LAP,Phuntsholing79769.2879.77",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,81919.68,81.92
2,"Chamkuna LAP,Phuntsholing",79769.28,79.77
