"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-03-01#StationRSP/KLRSP/L1Ramtokto84443.1784.442Chamkuna LAP,Phuntsholing82264.2782.26",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,84443.17,84.44
2,"Chamkuna LAP,Phuntsholing",82264.27,82.26
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-03-01#StationRSP/KLRSP/L1Ramtokto84443.1784.442Chamkuna LAP,Phuntsholing82264.2782.26",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,84443.17,84.44
2,"Chamkuna LAP,Phuntsholing",82264.27,82.26
