"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2022-04-01#StationRSP/KLRSP/L1Gelephu Town92047.192.052Sarpang92468.0992.473Dagapela94064.3494.064Tsirang93627.6793.635Zhemgang94113.7894.116Trongsa95061.2895.067Bumthang96146.796.158Dagana94620.2694.629Lhamoizingkha92385.4692.3910Dangdung93802.7793.811Panbang93495.3893.512Tingtibi93106.0193.11",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,92047.1,92.05
2,Sarpang,92468.09,92.47
3,Dagapela,94064.34,94.06
4,Tsirang,93627.67,93.63
5,Zhemgang,94113.78,94.11
6,Trongsa,95061.28,95.06
7,Bumthang,96146.7,96.15
8,Dagana,94620.26,94.62
9,Lhamoizingkha,92385.46,92.39
10,Dangdung,93802.77,93.8
11,Panbang,93495.38,93.5
12,Tingtibi,93106.01,93.11
"NEW PRICI NG DETA ILSRegion:Central RegionProduct:MS (in KL)Approved Date:2022-04-01#StationRSP/KLRSP/L1Gelephu Town92047.192.052Sarpang92468.0992.473Dagapela94064.3494.064Tsirang93627.6793.635Zhemgang94113.7894.116Trongsa95061.2895.067Bumthang96146.796.158Dagana94620.2694.629Lhamoizingkha92385.4692.3910Dangdung93802.7793.811Panbang93495.3893.512Tingtibi93106.0193.11",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,92047.1,92.05
2,Sarpang,92468.09,92.47
3,Dagapela,94064.34,94.06
4,Tsirang,93627.67,93.63
5,Zhemgang,94113.78,94.11
6,Trongsa,95061.28,95.06
7,Bumthang,96146.7,96.15
8,Dagana,94620.26,94.62
9,Lhamoizingkha,92385.46,92.39
10,Dangdung,93802.77,93.8
11,Panbang,93495.38,93.5
12,Tingtibi,93106.01,93.11
