"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-12-01#StationRSP/KLRSP/L1Ramtokto75867.8575.872Chamkuna LAP,Phuntsholing73785.8173.79",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,75867.85,75.87
2,"Chamkuna LAP,Phuntsholing",73785.81,73.79
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-12-01#StationRSP/KLRSP/L1Ramtokto75867.8575.872Chamkuna LAP,Phuntsholing73785.8173.79",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,75867.85,75.87
2,"Chamkuna LAP,Phuntsholing",73785.81,73.79
