"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-04-16#StationRSP/KLRSP/L1Ramtokto64571.3764.57",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,64571.37,64.57
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-04-16#StationRSP/KLRSP/L1Ramtokto64571.3764.57",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,64571.37,64.57
