"#",Station,RSP/KL,RSP/L
1,Gelephu Town,52646.97,52.65
2,Sarpang,52737.82,52.74
3,Dagapela,54368.01,54.37
4,Tsirang,53892.02,53.89
5,Zhemgang,57007.94,57.01
6,Trongsa,55990.19,55.99
7,Bumthang,56439.64,56.44
8,Dagana,54867.52,54.87
9,Lhamoizingkha,56815.92,56.82
10,Dangdung,56109.59,56.11
11,Panbang,54199.5,54.2
12,Tingtibi,54415.27,54.42
