"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-03-16#StationRSP/KLRSP/L1Ramtokto95124.6895.122Chamkuna LAP,Phuntsholing92816.2992.82",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,95124.68,95.12
2,"Chamkuna LAP,Phuntsholing",92816.29,92.82
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-03-16#StationRSP/KLRSP/L1Ramtokto95124.6895.122Chamkuna LAP,Phuntsholing92816.2992.82",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,95124.68,95.12
2,"Chamkuna LAP,Phuntsholing",92816.29,92.82
