"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,53524.22,53.52
2,Sarpang,53877.32,53.88
3,Dagapela,55251.86,55.25
4,Tsirang,54776.74,54.78
5,Zhemgang,55479.86,55.48
6,Trongsa,56446.35,56.45
7,Bumthang,57329.53,57.33
8,Dagana,55753.02,55.75
9,Lhamoizingkha,54531.96,54.53
10,Dangdung,56990.67,56.99
11,Panbang,55076.75,55.08
12,Tingtibi,54717.85,54.72
