"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,53784.68,53.78
2,Nganglam,53784.68,53.78
3,Wamrong,55066.3,55.07
4,Trashigang,55461.7,55.46
5,Trashiyangtse,56250.59,56.25
6,Mongar,56458.45,56.46
7,Gyelposing,56534.44,56.53
8,Kanglung,55540.54,55.54
9,Pemagatshel,54975.86,54.98
10,Lhuntse,57024.86,57.02
11,Jomotsangkha,54725.29,54.73
12,Autsho,56691.21,56.69
13,Doksum,55727.59,55.73
14,Bhangtar,54502.81,54.5
15,Rangjung,55706.93,55.71
